error,http_status,next_cursor_sha256,next_url_present,page_number,page_sha256,pit_date,provider,provider_reported_count,row_count,state
,200,08bd0d75c9562ee2d46e1a6543f59d887b0d597c1047f198e9e74f9f4e295170,True,9,da1f4f6138657d1e03019c2d7faf6daf90a9cfb5f4f7d35f4fb0526576cd50f3,2026-06-30,massive,1000,1000,inactive
,200,f0b47d66d12c54807e97d8a075c1c4dffd519b890d8ea5acb40b2cce7ccdc2c6,True,10,eb93fda4153f44cf4a3434397ab97600a81f3384a3f41ba39b0c297c444a81d7,2026-06-30,massive,1000,1000,inactive
,200,aeca9f460ec481d0fa0a091ee92ae6a20569baca7eac27aaef3a1c43ec33dfe2,True,11,8c269759f3a566223004d88ad4828b34cc963f017ed029eda07a9609a25f3abb,2026-06-30,massive,1000,1000,inactive
,200,2ecc0ee0fd6948557cf5d2564d3b849445e053477c8129c361717b53314afa3f,True,12,514afd6d1e7175c9c40fe48c59d0e81635324b515e126eabbfbf17638ceb80da,2026-06-30,massive,1000,1000,inactive
,200,7b17109a30abe66b14e9858ff07d71f78ce85b69dd68f2f0d758dfcb8b5e80ec,True,13,b8970eab55c4737fdc74c8899a89e517e6edb5974f0f6c187344f806d193debc,2026-06-30,massive,1000,1000,inactive
,200,28b13dcdf681e97c7856ee3d6cff2c012ce033fe156cbe57bcb43b01ff1d4fa7,True,14,595af16b79f6b5b2ba4ca7124984a949a962909f30371e97a75ee0ccca73c017,2026-06-30,massive,1000,1000,inactive
,200,d23e98a4a096a24065a53d77d130783f5c3f997420c9acd08906f5b2229a5a21,True,15,5535cf41cec52d1ee675a254c274f958aa0b06b5bba2f3d8cef1f3f615325ec1,2026-06-30,massive,1000,1000,inactive
,200,92fe738302579f49bd898a21a382cfc333564ef0770d807bcb690e5701638241,True,16,105dc64a0036ec9e4c5d3b5d96f93217d474c04e8e576128b716a06e43d9624a,2026-06-30,massive,1000,1000,inactive
,200,a2778706f964f35e7821a3d7c37f760fd64c1be3e3cbb1219b661846dfd9277f,True,17,8967577d413e19038eeb3319a52d24f4969f2ae0f83b45ff243b59144279631e,2026-06-30,massive,1000,1000,inactive
,200,7e9427b5b742500b8155dbe09c6126b658fe8ca6ec02b9261c8545f6b8284993,True,18,f54faa3afcd6b65ae89842a43737aa0eeef53ef0b2eb48de097542f622c0863b,2026-06-30,massive,1000,1000,inactive
,200,19f95b37a215613d4e8298fce48bb81be8af08acf1c161de55573efacf434360,True,19,329ad96a05be8ce5e4a06ec3fba9e3646b5bb8a319297c20a0c553af227bb307,2026-06-30,massive,1000,1000,inactive
,200,0eaeafcdec6607cb6c95546988a734310f4dedc2964338e1fe61e0a78d82f88a,True,20,cbfd83d527f49841713e02e13b5f9df1bc4077fea949d2e199c5d8af42655ba9,2026-06-30,massive,1000,1000,inactive
,200,7317813c975fd7184891e392e07f4665c48fbf8cd296a42452e061b4ac330edc,True,21,21173e4481b7993da5c0e9cbe64c8587cf042e29537b6ceea1233f6842769494,2026-06-30,massive,1000,1000,inactive
,200,bbf186ed5eb918a907ed986f4f6462df8c56d197f4c3596a9f2abbb4ada09d84,True,22,52f802c4570310449e7ffaa7541e9087f8c3f360f7c383bbe9ced2c4870884d3,2026-06-30,massive,1000,1000,inactive
,200,ae8fe69b655527540d03b19a4afb648f7b4b1d2aa81555583c6f20be1faaeb42,True,23,d4ec7202bf6705f33733f062dfe6cc5f11023a0aa65069723f1ec337c2503f4c,2026-06-30,massive,1000,1000,inactive
,200,,False,24,cf9d47e1d52fdcc2bc67f910a62082ca41efac72967be9bdc678745978053c64,2026-06-30,massive,205,205,inactive
,200,26e9ef12fb70a4767de7d5993e214d28f3964d0259925caea1018eb8d535b2be,True,1,fcaee17d568bb5bc8bffe344f3f513b03bbb969b9ee7caa120552451c3661a55,2026-07-31,massive,1000,1000,active
,200,180a57afcd49e883ad22ce380346e559b04ec840029852fa806c627a0318279f,True,2,342cabe19932a90167007c13edf26406a3b1f9c4cb1031680237ff6868ff6f20,2026-07-31,massive,1000,1000,active
,200,dd79472870e594561bb15428afe937a065a643cce2c8d282f8564184c53fb088,True,3,80b0b231a0a0abb4b32faffa9f67369efae4392a5561248565575567f193c765,2026-07-31,massive,1000,1000,active
,200,5e199974cb5b9ec48134c5cb7e7f7a575412b895f2384e36cbb25d6ce20f0a8d,True,4,13a5167e163c231c84c5c8447f988a4f1c369c8b8623b815811a0f6c4fa4f941,2026-07-31,massive,1000,1000,active
,200,42df611a40be72ff8b00d9002c24e32bf87928790c3070513dc769629cbcdf9d,True,5,11341c39407138a19fba9eae1e5e82486fb1153b90bb032b765890e304239fe5,2026-07-31,massive,1000,1000,active
,200,f7b7c10b3609f8d52512cbad1611c0858c15b2c4d9227a2692c729368f1d0e22,True,6,4a116d4f288ee831da1ee4628f4c7bf67e498c7d0f670b42356163c59ea5de6a,2026-07-31,massive,1000,1000,active
,200,a31c3a90e1e3794fb24477b4f1c9f9f6cc5adc1eb26e9c2bbacf4972d996fe6d,True,7,8e137d6b3417272984a4f13b4dc6f13795f9fbf50aba0c47c7d6d48a2cbde62e,2026-07-31,massive,1000,1000,active
,200,982f02c8805b04000e06d8e612babfe01c0ef54a054b50943e762163404d10ca,True,8,761aee8a868be96ad9efbc28e3522f74fce21ee3e4b6650eda10e39b775b0641,2026-07-31,massive,1000,1000,active
,200,0c0e3c7359a35d5e5ef2d1fa8d827ff3a4101ebb7b31d10aaf018543d951f3a9,True,9,69b348fa3821bb471053c01b09150a0da6f54e4e7481f3ce4a1c4478e3be8839,2026-07-31,massive,1000,1000,active
,200,3d20c1c07acfc1ea8a763c3badf1370e4cc659947b77cdee85927f948c1b21d1,True,10,0557806ba5e4ba05290c38b6d8619ef46400c59135d433d0512c4e00324c84fc,2026-07-31,massive,1000,1000,active
,200,9b5b559d845fc294b7ed46730d9c315fc052b4ac225d6e1f72e92b730073f0ac,True,11,0be34a8f374c1f183d96c1485f42ba7ebeaa74c47dea06361caa3db0239efe16,2026-07-31,massive,1000,1000,active
,200,7d8db204a583d2119c7ac177fa4653a0307d7bd17fdf4176568826fd885b2bf7,True,12,bd8d63ac70ebb64935332334d83b2f2b90c6b8fc168da139955147592f10ff26,2026-07-31,massive,1000,1000,active
,200,edf080362b52d196b5a5500f23a0c0025e05e9298de4c246ca645184a074f623,True,13,f6be39e42f76040b8cee46cff20316ded482e0be49281bc865c74d076f2ece62,2026-07-31,massive,1000,1000,active
,200,,False,14,21e84713cdb971cc6bf9e375e772512cda34c32a008c7ddc91a3b38bf38b2ce5,2026-07-31,massive,48,48,active
,200,406094df75e9ac8000d24e552e6db6f6fc7f230d97ae2b62ae5ebfad25de8e61,True,1,72d0b08e013157d32ecbc333bad6cc6b61726ea1564395bd6f90949e262a4666,2026-07-31,massive,1000,1000,inactive
,200,75adf5a26f0195545119b1af52cb292f4a56b5b5a0198ed9e8f3c270f349ec69,True,2,0645479fe0bdd1ceff862cb4e17a0980618fae2ea68c215222cc754cac69c6c3,2026-07-31,massive,1000,1000,inactive
,200,e1b2775ae92d008581699129d4723d9b04ad7b33cc577546129bc778995f95d5,True,3,5dc5007931fc3ea27f118653c28770ad66da7e5a4d0ab8071c8004551cb7a2a3,2026-07-31,massive,1000,1000,inactive
,200,032ad78f7991074a7d2717d8cadcc3d173a1c04366b6f531fba7c351f02b3f46,True,4,6b4b7a0ab5eb3914c117e3552696697a215c0da3f36c2d28b1cba4efbb9ddcf3,2026-07-31,massive,1000,1000,inactive
,200,0bd9a2e3ebe4f0c8891e6392ef0630c0491794bd72b560821ea6740ba5078463,True,5,c5e2a923ad663f498ea52d52413ed4404fbab4e21e67cd3793a4b77f87645856,2026-07-31,massive,1000,1000,inactive
,200,c53d132086b60c5737a0b1993f60a28526a3c3810e82b123f21a045351c3e1bb,True,6,b60262db9418e0c11b31d1d27854f96bf75ec4f6c141e55d7f450708ba5640c2,2026-07-31,massive,1000,1000,inactive
,200,54a08ec7484c029d2766fc03b778782d740c8a891514528bd8091ccdfbc1577a,True,7,70af95b2f194bf4ef9266d35f9eefb16ffcadc15b7ff405ca81fddcf2692ad54,2026-07-31,massive,1000,1000,inactive
,200,2c03b06c03d081980ab0e1c76453aac6ebf23f3e3d605e7e616a583a25342d58,True,8,747f9d7feb2c0e0388d3baca8110c1e5b7d293295e916b60ab623a6e7057bef0,2026-07-31,massive,1000,1000,inactive
,200,dc7c260a3b58293ab8533c50d11285551b76484d6820ac90c6394b98e7181278,True,9,dd13ee8a0a5d77e84593daca691d31495cdc28d2ada852d11a4daf23024f4105,2026-07-31,massive,1000,1000,inactive
,200,d50b5a0ea4d87462d01d75530332a36a476337c70e679682aa097628f4c4613d,True,10,54319058e2a4330c8e88237a4645b38b5e65a64ecdcdcf0bc8d70674f6366677,2026-07-31,massive,1000,1000,inactive
,200,5c8e49227213603337342711eff7d85c5c9737429b2fdc8299fd9a9b51f603f6,True,11,ef513b64f0b8eb834e661e2f068194fa5ce1d9269f64ab4f1b8a4f1a3b129943,2026-07-31,massive,1000,1000,inactive
,200,92ac961329f6a0313b6cd0366f36050c843f1694eb9162d6b1df34bca7239fc0,True,12,1218a5dc3ff09488bffdeeea415452389d03297ebab095dc38106236102b5e31,2026-07-31,massive,1000,1000,inactive
,200,5d907c69f971a87b518b1ac4aad4d703fe84c18c88d997ba2f7f1a8d9dd15aa4,True,13,388b7094eee3eca879b9f5f06c7da24639c6020685845a9d8b423cd84cd3ed03,2026-07-31,massive,1000,1000,inactive
,200,4f079500e9a16213f4501e73470e97a1f91b3dbd828253bf3335b462fc216d86,True,14,6424753615035ed8cc6b8afb6b8af9de67967343389f185c9d6c05126f1078ca,2026-07-31,massive,1000,1000,inactive
,200,a80757e00ebcc6cf2cbe64761402d7ea44172ab81a8d00170f15ad4f2a45e865,True,15,8a488ea3d0525900ff8ad4dbeb363be147176bb5e44ae17fb6caf6bed99f8da4,2026-07-31,massive,1000,1000,inactive
,200,b91eae90c70c482f34457e1cd87ec4cd1ac15f7e552f4b6fc4d9b7c91c2eb1c2,True,16,6368cb32fdbea106832ab9c3d3083dcf89630a273509bfe32e13410396298cc1,2026-07-31,massive,1000,1000,inactive
,200,9a25f89b776a36fe97ef1f5539cf0bcd5596edf8264011e24eba479c6837d58e,True,17,c5b35377e673451952436e8964ed193d023095e5d420a9ab2bbee2e33f10be83,2026-07-31,massive,1000,1000,inactive
,200,b246ee3d8a09c9bdd725d965fa634be164d9f7ffd56218a08e6e17796e30ae24,True,18,c10f82e6cf4b0fab270008110f54c147ccf267e7e54a168d730063286b7630de,2026-07-31,massive,1000,1000,inactive
,200,3f99200531897c8fca2aee602d70418ede48ba7fa6162ab34b20bec1534e3efd,True,19,bb1fabbff48d9002ca35ffbfcfd25476997d04be01eefb0ffb4b26c26cfd0678,2026-07-31,massive,1000,1000,inactive
,200,2a5ba7881aaf181b1b324e306406ef317d99ba6748142037fe4c85100a1aa473,True,20,3b07bca731e1f42a8a1f815bd723b43f2f5e15eab6c1b2d15f86462547c5569e,2026-07-31,massive,1000,1000,inactive
,200,b27ee920472456575bd1d94ce0d8b3d172ac0da8ce41ede1b234f7b6375d2b76,True,21,46d7530a6bb3d83bbe1444650174335decd8bf396bacea5e3096dccdd0005288,2026-07-31,massive,1000,1000,inactive
,200,05af1da1f3dbd48151a4278bfb0cf72636334847d88c63ffa60d6c294afcbd23,True,22,dd51e086ed28534ca2dad07484de7fd83c3512eb992b7871a03dda977eb959ab,2026-07-31,massive,1000,1000,inactive
,200,a6f8b738d2fcf08d5e65fe0683ddade19733e0a875384cd09cb2db0c898053d7,True,23,6e3821f42bb1eaec53aa3921300f73d08c47fec9176d74dcd7b14ba7f0e454ec,2026-07-31,massive,1000,1000,inactive
,200,,False,24,d1777d7e8e108815dc5e409ad309df635b19605ef4c5418a1ca7d2a16edcf6f2,2026-07-31,massive,320,320,inactive
