ticker,session_date,strategy,signal_time,signal_bar_start,entry_time,entry_bar_start,entry_open,entry_fill,stop_price,target_price,risk_per_share,exit_time,exit_bar_start,raw_exit_price,exit_fill,profit,net_r,exit_type,holding_minutes,opening_gap_pct,fallback_reason,same_bar_ambiguity,entry_bar_index,exit_bar_index,status,rejection_reason
NVDA,2025-01-22,candidate,2025-01-22T15:05:00+00:00,2025-01-22T15:00:00+00:00,2025-01-22T15:05:00+00:00,2025-01-22T15:05:00+00:00,146.325,146.39816249999998,145.676845,147.48013874999998,0.7213174999999978,2025-01-22T16:15:00+00:00,2025-01-22T16:10:00+00:00,145.676845,145.6040065775,-0.7941559224999821,-1.1009796968741012,stop,70.0,0.077593268299948,,False,7,20,executed,
ORCL,2025-01-23,candidate,2025-01-23T15:15:00+00:00,2025-01-23T15:10:00+00:00,2025-01-23T15:15:00+00:00,2025-01-23T15:15:00+00:00,185.435,185.5277175,184.63737999999998,186.86322375000003,0.8903375000000153,2025-01-23T15:20:00+00:00,2025-01-23T15:15:00+00:00,184.63737999999998,184.54506131,-0.9826561900000002,-1.103689544695111,stop,5.0,0.0900144023043687,,False,9,9,executed,
ORCL,2025-01-27,candidate,2025-01-27T15:15:00+00:00,2025-01-27T15:10:00+00:00,2025-01-27T15:15:00+00:00,2025-01-27T15:15:00+00:00,169.175,169.2595875,168.15536830000002,170.9159163,1.1042191999999886,2025-01-27T15:20:00+00:00,2025-01-27T15:15:00+00:00,168.15536830000002,168.07129061585002,-1.1882968841499917,-1.0761422045097604,stop,5.0,0.013562169947191668,,False,9,9,executed,
ORCL,2025-01-30,candidate,2025-01-30T16:05:00+00:00,2025-01-30T16:00:00+00:00,2025-01-30T16:05:00+00:00,2025-01-30T16:05:00+00:00,169.6275,169.71231375,168.485155,171.553051875,1.227158750000001,2025-01-30T20:45:00+00:00,2025-01-30T20:40:00+00:00,169.995,169.91000250000002,0.19768875000002595,0.16109468314513162,time,280.0,-0.011161785885741632,,False,19,74,executed,
QCOM,2025-01-06,candidate,2025-01-06T15:55:00+00:00,2025-01-06T15:50:00+00:00,2025-01-06T15:55:00+00:00,2025-01-06T15:55:00+00:00,162.19,162.271095,161.918895,162.799395,0.3522000000000105,2025-01-06T16:05:00+00:00,2025-01-06T16:00:00+00:00,162.799395,162.71799530250001,0.446900302500012,1.268882176320269,target,10.0,0.03931779716182784,,False,17,18,executed,
RGTI,2025-01-14,candidate,2025-01-14T15:20:00+00:00,2025-01-14T15:15:00+00:00,2025-01-14T15:20:00+00:00,2025-01-14T15:20:00+00:00,7.8015,7.8054007499999996,7.44,8.353501875,0.36540074999999916,2025-01-14T15:35:00+00:00,2025-01-14T15:30:00+00:00,7.44,7.436280000000001,-0.36912074999999867,-1.0101806030775786,stop,15.0,-0.5694626474442988,,False,10,12,executed,
SMCI,2025-01-21,candidate,2025-01-21T16:10:00+00:00,2025-01-21T16:05:00+00:00,2025-01-21T16:10:00+00:00,2025-01-21T16:10:00+00:00,31.94,31.95597,31.37402995,32.828880075,0.58194005,2025-01-21T18:00:00+00:00,2025-01-21T17:55:00+00:00,32.828880075,32.8124656349625,0.8564956349624993,1.4717935893267686,target,110.0,0.03067585301837266,,False,20,41,executed,
SMCI,2025-01-22,candidate,2025-01-22T15:35:00+00:00,2025-01-22T15:30:00+00:00,2025-01-22T15:35:00+00:00,2025-01-22T15:35:00+00:00,34.11,34.127055,33.792945,34.62821999999999,0.33410999999999547,2025-01-22T15:45:00+00:00,2025-01-22T15:40:00+00:00,34.62821999999999,34.61090588999999,0.48385088999999226,1.4481784142946899,target,10.0,0.1148293963254592,,False,13,14,executed,
TMO,2025-01-06,candidate,2025-01-06T15:55:00+00:00,2025-01-06T15:50:00+00:00,2025-01-06T15:55:00+00:00,2025-01-06T15:55:00+00:00,543.095,543.3665475,541.6634499999999,545.9211937500002,1.7030975000001263,2025-01-06T16:10:00+00:00,2025-01-06T16:05:00+00:00,541.6634499999999,541.3926182749999,-1.97392922500012,-1.1590230300966173,stop,15.0,0.01856870999365659,,False,17,19,executed,
TMO,2025-01-13,candidate,2025-01-13T15:20:00+00:00,2025-01-13T15:15:00+00:00,2025-01-13T15:20:00+00:00,2025-01-13T15:20:00+00:00,557.3,557.5786499999999,555.61133,560.5296299999999,1.9673199999999724,2025-01-13T15:25:00+00:00,2025-01-13T15:20:00+00:00,555.61133,555.333524335,-2.2451256649999323,-1.1412102072870522,stop,5.0,0.04603732964265792,,False,10,10,executed,
V,2025-01-30,candidate,2025-01-30T16:10:00+00:00,2025-01-30T16:05:00+00:00,2025-01-30T16:10:00+00:00,2025-01-30T16:10:00+00:00,342.1,342.27105,341.33894,343.669215,0.9321100000000229,2025-01-30T17:00:00+00:00,2025-01-30T16:55:00+00:00,343.669215,343.4973803925,1.2263303925000173,1.3156498616043033,target,50.0,0.07426275155043656,,False,20,29,executed,
WMT,2025-01-10,candidate,2025-01-10T15:35:00+00:00,2025-01-10T15:30:00+00:00,2025-01-10T15:35:00+00:00,2025-01-10T15:35:00+00:00,92.9246,92.9710623,92.66354,93.43234575,0.30752230000000225,2025-01-10T15:55:00+00:00,2025-01-10T15:50:00+00:00,92.66354,92.61720823,-0.353854069999997,-1.15066149674347,stop,20.0,0.023685666851134483,,False,13,16,executed,
QQQ,2025-01-27,candidate,2025-01-27T15:25:00+00:00,2025-01-27T15:20:00+00:00,2025-01-27T15:25:00+00:00,2025-01-27T15:25:00+00:00,515.44,515.69772,513.342245,519.2309324999999,2.355474999999956,2025-01-27T16:25:00+00:00,2025-01-27T16:20:00+00:00,513.342245,513.0855738775001,-2.612146122499894,-1.1089678822742517,stop,60.0,,,False,11,22,executed,
IWM,2025-01-27,candidate,2025-01-27T15:25:00+00:00,2025-01-27T15:20:00+00:00,2025-01-27T15:25:00+00:00,2025-01-27T15:25:00+00:00,229.01,229.12450499999997,228.155495,230.57801999999992,0.9690099999999688,2025-01-27T15:50:00+00:00,2025-01-27T15:45:00+00:00,228.155495,228.04141725250003,-1.0830877474999454,-1.1177260786782182,stop,25.0,,,False,11,15,executed,
XLK,2025-01-27,candidate,2025-01-27T15:25:00+00:00,2025-01-27T15:20:00+00:00,2025-01-27T15:25:00+00:00,2025-01-27T15:25:00+00:00,229.92,230.03495999999998,228.83504,231.83483999999999,1.1999199999999917,2025-01-27T16:10:00+00:00,2025-01-27T16:05:00+00:00,228.83504,228.72062248,-1.314337519999981,-1.0953542902860107,stop,45.0,,,False,11,19,executed,
APP,2025-02-04,candidate,2025-02-04T15:05:00+00:00,2025-02-04T15:00:00+00:00,2025-02-04T15:05:00+00:00,2025-02-04T15:05:00+00:00,382.14,382.33106999999995,378.159015,388.58915249999984,4.1720549999999434,2025-02-04T15:40:00+00:00,2025-02-04T15:35:00+00:00,388.58915249999984,388.39485792374984,6.063787923749885,1.4534295266361463,target,35.0,0.01309559241321473,,False,7,13,executed,
BA,2025-02-05,candidate,2025-02-05T15:40:00+00:00,2025-02-05T15:35:00+00:00,2025-02-05T15:40:00+00:00,2025-02-05T15:40:00+00:00,179.1288,179.2183644,178.63047,180.10020600000001,0.5878944000000104,2025-02-05T18:20:00+00:00,2025-02-05T18:15:00+00:00,180.10020600000001,180.01015589700003,0.7917914970000197,1.3468260575368736,target,160.0,-0.0029458418309540576,,False,14,45,executed,
BA,2025-02-06,candidate,2025-02-06T15:45:00+00:00,2025-02-06T15:40:00+00:00,2025-02-06T15:45:00+00:00,2025-02-06T15:45:00+00:00,184.5164,184.6086582,183.857725,185.73505800000004,0.75093320000002,2025-02-06T16:00:00+00:00,2025-02-06T15:55:00+00:00,183.857725,183.7657961375,-0.8428620625000178,-1.1224194941707137,stop,15.0,0.03104464083389978,,False,15,17,executed,
BRK.B,2025-02-27,candidate,2025-02-27T16:20:00+00:00,2025-02-27T16:15:00+00:00,2025-02-27T16:20:00+00:00,2025-02-27T16:20:00+00:00,502.06,502.31102999999996,501.09534345000003,504.1345598249999,1.2156865499999299,2025-02-27T16:45:00+00:00,2025-02-27T16:40:00+00:00,501.09534345000003,500.84479577827506,-1.4662342217249034,-1.2060956187472733,stop,25.0,0.05927411611581704,,False,22,26,executed,
COST,2025-02-03,candidate,2025-02-03T15:10:00+00:00,2025-02-03T15:05:00+00:00,2025-02-03T15:10:00+00:00,2025-02-03T15:10:00+00:00,982.13,982.6210649999999,979.8387025000001,986.7946087499997,2.782362499999863,2025-02-03T15:25:00+00:00,2025-02-03T15:20:00+00:00,986.7946087499997,986.3012114456247,3.680146445624814,1.322669654160806,target,15.0,-0.007648895783157126,,False,8,10,executed,
GEV,2025-02-03,candidate,2025-02-03T15:10:00+00:00,2025-02-03T15:05:00+00:00,2025-02-03T15:10:00+00:00,2025-02-03T15:10:00+00:00,358.4,358.57919999999996,356.870615,361.1420774999999,1.708584999999971,2025-02-03T15:15:00+00:00,2025-02-03T15:10:00+00:00,356.870615,356.6921796925,-1.887020307499938,-1.1044345511051368,stop,5.0,-0.060448401630551436,,False,8,8,executed,
GEV,2025-02-26,candidate,2025-02-26T15:15:00+00:00,2025-02-26T15:10:00+00:00,2025-02-26T15:15:00+00:00,2025-02-26T15:15:00+00:00,336.07,336.23803499999997,333.945585,339.67670999999996,2.292449999999974,2025-02-26T16:00:00+00:00,2025-02-26T15:55:00+00:00,339.67670999999996,339.506871645,3.2688366450000217,1.4259140417457563,target,45.0,-0.10204355288564688,,False,9,17,executed,
IONQ,2025-02-28,candidate,2025-02-28T16:20:00+00:00,2025-02-28T16:15:00+00:00,2025-02-28T16:20:00+00:00,2025-02-28T16:20:00+00:00,24.94,24.952469999999998,24.507535,25.619872499999992,0.4449349999999974,2025-02-28T17:45:00+00:00,2025-02-28T17:40:00+00:00,24.507535,24.495281232500002,-0.4571887674999964,-1.0275405789609697,stop,85.0,-0.39123828817422135,,False,22,38,executed,
LLY,2025-02-06,candidate,2025-02-06T15:20:00+00:00,2025-02-06T15:15:00+00:00,2025-02-06T15:20:00+00:00,2025-02-06T15:20:00+00:00,857.53,857.958765,852.931235,865.5000599999998,5.027529999999956,2025-02-06T15:40:00+00:00,2025-02-06T15:35:00+00:00,865.5000599999998,865.0673099699999,7.108544969999912,1.413923928847759,target,20.0,0.03506435863293379,,False,10,13,executed,
LLY,2025-02-07,candidate,2025-02-07T15:10:00+00:00,2025-02-07T15:05:00+00:00,2025-02-07T15:10:00+00:00,2025-02-07T15:10:00+00:00,880.845,881.2854225,879.0693775,884.60949,2.2160450000000083,2025-02-07T15:15:00+00:00,2025-02-07T15:10:00+00:00,884.60949,884.167185255,2.881762755000068,1.300408049024301,target,5.0,0.08069487596784525,,False,8,8,executed,
LLY,2025-02-25,candidate,2025-02-25T15:25:00+00:00,2025-02-25T15:20:00+00:00,2025-02-25T15:25:00+00:00,2025-02-25T15:25:00+00:00,905.44,905.89272,900.31398,914.2608300000002,5.578740000000039,2025-02-25T15:55:00+00:00,2025-02-25T15:50:00+00:00,900.31398,899.86382301,-6.028896990000021,-1.0806915163639064,stop,30.0,0.09821472604428659,,False,11,16,executed,
META,2025-02-03,candidate,2025-02-03T15:25:00+00:00,2025-02-03T15:20:00+00:00,2025-02-03T15:25:00+00:00,2025-02-03T15:25:00+00:00,691.3,691.6456499999999,683.184445,704.3374574999998,8.46120499999995,2025-02-03T20:45:00+00:00,2025-02-03T20:40:00+00:00,697.84,697.4910800000001,5.845430000000192,0.6908507712554213,time,320.0,-0.019762616442729048,,False,11,74,executed,
MSTR,2025-02-26,candidate,2025-02-26T15:35:00+00:00,2025-02-26T15:30:00+00:00,2025-02-26T15:35:00+00:00,2025-02-26T15:35:00+00:00,253.63,253.756815,250.43332,258.7420575,3.32349499999998,2025-02-26T16:40:00+00:00,2025-02-26T16:35:00+00:00,258.7420575,258.61268647125,4.855871471250026,1.4610738006977761,target,65.0,-0.2680784969682488,,False,13,25,executed,
NFLX,2025-02-04,candidate,2025-02-04T15:05:00+00:00,2025-02-04T15:00:00+00:00,2025-02-04T15:05:00+00:00,2025-02-04T15:05:00+00:00,998.81,999.3094049999999,995.06037,1005.6829574999996,4.249034999999822,2025-02-04T15:30:00+00:00,2025-02-04T15:25:00+00:00,1005.6829574999996,1005.1801160212497,5.870711021249804,1.3816574872294651,target,25.0,0.00450468897170234,,False,7,11,executed,
PLTR,2025-02-04,candidate,2025-02-04T15:40:00+00:00,2025-02-04T15:35:00+00:00,2025-02-04T15:40:00+00:00,2025-02-04T15:40:00+00:00,104.675,104.72733749999999,103.307655,106.85686124999998,1.4196824999999933,2025-02-04T16:55:00+00:00,2025-02-04T16:50:00+00:00,103.307655,103.2560011725,-1.4713363274999836,-1.036384070029736,stop,75.0,0.2462116620196388,,False,14,28,executed,
PLTR,2025-02-07,candidate,2025-02-07T15:10:00+00:00,2025-02-07T15:05:00+00:00,2025-02-07T15:10:00+00:00,2025-02-07T15:10:00+00:00,114.093,114.1500465,112.2429669,117.0106659,1.907079600000003,2025-02-07T15:15:00+00:00,2025-02-07T15:10:00+00:00,112.2429669,112.18684541655,-1.9632010834500022,-1.0294279711502337,stop,5.0,0.35373984725421276,,False,8,8,executed,
PLTR,2025-02-28,candidate,2025-02-28T15:05:00+00:00,2025-02-28T15:00:00+00:00,2025-02-28T15:05:00+00:00,2025-02-28T15:05:00+00:00,81.84,81.88092,80.53908,83.89368000000002,1.3418400000000048,2025-02-28T15:20:00+00:00,2025-02-28T15:15:00+00:00,83.89368000000002,83.85173316000002,1.97081316000002,1.468739313181909,target,15.0,-0.02945811613528904,,False,7,9,executed,
UBER,2025-02-10,candidate,2025-02-10T15:05:00+00:00,2025-02-10T15:00:00+00:00,2025-02-10T15:05:00+00:00,2025-02-10T15:05:00+00:00,78.475,78.5142375,77.8467625,79.51544999999999,0.667474999999996,2025-02-10T15:40:00+00:00,2025-02-10T15:35:00+00:00,77.8467625,77.80783911875,-0.706398381249997,-1.0583143657065825,stop,35.0,0.15332834704562454,,False,7,13,executed,
UNH,2025-02-21,candidate,2025-02-21T15:05:00+00:00,2025-02-21T15:00:00+00:00,2025-02-21T15:05:00+00:00,2025-02-21T15:05:00+00:00,457.68,457.90884,455.0812575,462.15021375000003,2.8275825000000054,2025-02-21T15:10:00+00:00,2025-02-21T15:05:00+00:00,455.0812575,454.85371687125,-3.055123128749983,-1.0804717912739865,stop,5.0,-0.18975464985529686,,False,7,7,executed,
V,2025-02-28,candidate,2025-02-28T16:05:00+00:00,2025-02-28T16:00:00+00:00,2025-02-28T16:05:00+00:00,2025-02-28T16:05:00+00:00,358.28,358.45913999999993,357.1108654,360.4815518999998,1.348274599999911,2025-02-28T16:20:00+00:00,2025-02-28T16:15:00+00:00,357.1108654,356.93230996730006,-1.526830032699877,-1.1324325420800612,stop,15.0,0.037770626097132734,,False,19,21,executed,
WMT,2025-02-03,candidate,2025-02-03T15:15:00+00:00,2025-02-03T15:10:00+00:00,2025-02-03T15:15:00+00:00,2025-02-03T15:15:00+00:00,98.01,98.059005,97.830995,98.40101999999999,0.2280099999999976,2025-02-03T15:25:00+00:00,2025-02-03T15:20:00+00:00,98.40101999999999,98.35181949,0.2928144899999978,1.2842177536073018,target,10.0,-0.01416055419722902,,False,9,10,executed,
ADBE,2025-03-20,candidate,2025-03-20T15:10:00+00:00,2025-03-20T15:05:00+00:00,2025-03-20T15:10:00+00:00,2025-03-20T15:10:00+00:00,394.3,394.49715,393.42864000000003,396.0999149999999,1.0685099999999466,2025-03-20T15:20:00+00:00,2025-03-20T15:15:00+00:00,393.42864000000003,393.2319256800001,-1.265224319999902,-1.1841015245528497,stop,10.0,-0.11780600145932146,,False,20,21,executed,
AMD,2025-03-17,candidate,2025-03-17T14:40:00+00:00,2025-03-17T14:35:00+00:00,2025-03-17T14:40:00+00:00,2025-03-17T14:40:00+00:00,105.34,105.39267,104.49732,106.73569499999999,0.8953499999999934,2025-03-17T15:45:00+00:00,2025-03-17T15:40:00+00:00,104.49732,104.44507134000001,-0.9475986599999828,-1.0583555704472998,stop,65.0,0.028339675545764054,,False,14,26,executed,
AMD,2025-03-27,candidate,2025-03-27T14:15:00+00:00,2025-03-27T14:10:00+00:00,2025-03-27T14:15:00+00:00,2025-03-27T14:15:00+00:00,106.44,106.49322,105.5967725,107.83789124999998,0.8964474999999936,2025-03-27T19:45:00+00:00,2025-03-27T19:40:00+00:00,106.7899,106.73650505,0.24328505000001144,0.2713879507723689,time,330.0,0.06258762267174044,,False,9,74,executed,
AMZN,2025-03-11,candidate,2025-03-11T14:10:00+00:00,2025-03-11T14:05:00+00:00,2025-03-11T14:10:00+00:00,2025-03-11T14:10:00+00:00,198.34,198.43917,196.81081505,200.88170242499996,1.6283549499999879,2025-03-11T14:20:00+00:00,2025-03-11T14:15:00+00:00,196.81081505,196.71240964247502,-1.7267603575249666,-1.060432406045733,stop,10.0,-0.08658375730167701,,False,8,9,executed,
APP,2025-03-07,candidate,2025-03-07T15:05:00+00:00,2025-03-07T15:00:00+00:00,2025-03-07T15:05:00+00:00,2025-03-07T15:05:00+00:00,271.03,271.16551499999997,265.879445,279.09461999999996,5.286069999999995,2025-03-07T15:15:00+00:00,2025-03-07T15:10:00+00:00,265.879445,265.7465052775,-5.419009722499993,-1.0251490658466493,stop,10.0,-0.21566279855099157,,False,7,8,executed,
APP,2025-03-11,candidate,2025-03-11T14:10:00+00:00,2025-03-11T14:05:00+00:00,2025-03-11T14:10:00+00:00,2025-03-11T14:10:00+00:00,256.49,256.618245,249.93882,266.6373825,6.679425000000009,2025-03-11T14:15:00+00:00,2025-03-11T14:10:00+00:00,249.93882,249.81385059000002,-6.804394409999986,-1.0187096059915302,stop,5.0,-0.26383004850494257,,False,8,8,executed,
AVGO,2025-03-06,candidate,2025-03-06T16:30:00+00:00,2025-03-06T16:25:00+00:00,2025-03-06T16:30:00+00:00,2025-03-06T16:30:00+00:00,183.5,183.59175,182.1882,185.69707499999998,1.4035499999999956,2025-03-06T16:45:00+00:00,2025-03-06T16:40:00+00:00,182.1882,182.0971059,-1.494644099999988,-1.0649026397349526,stop,15.0,-0.09221280649852086,,False,24,26,executed,
AVGO,2025-03-11,candidate,2025-03-11T14:10:00+00:00,2025-03-11T14:05:00+00:00,2025-03-11T14:10:00+00:00,2025-03-11T14:10:00+00:00,191.45,191.54572499999998,188.344295,196.34786999999994,3.201429999999988,2025-03-11T14:25:00+00:00,2025-03-11T14:20:00+00:00,188.344295,188.2501228525,-3.2956021474999773,-1.0294156509747174,stop,15.0,-0.05666148523291386,,False,8,10,executed,
AVGO,2025-03-12,candidate,2025-03-12T14:05:00+00:00,2025-03-12T14:00:00+00:00,2025-03-12T14:05:00+00:00,2025-03-12T14:05:00+00:00,198.53,198.629265,197.13072,200.87708250000003,1.4985450000000071,2025-03-12T14:15:00+00:00,2025-03-12T14:10:00+00:00,197.13072,197.03215464000002,-1.5971103599999878,-1.065774040819582,stop,10.0,-0.016120944692373282,,False,7,8,executed,
BA,2025-03-19,candidate,2025-03-19T14:15:00+00:00,2025-03-19T14:10:00+00:00,2025-03-19T14:15:00+00:00,2025-03-19T14:15:00+00:00,170.725,170.8103625,169.62467,172.58890125,1.1856924999999876,2025-03-19T14:35:00+00:00,2025-03-19T14:30:00+00:00,172.58890125,172.502606799375,1.6922442993750053,1.4272202104466571,target,20.0,-0.053312718318731044,,False,9,12,executed,
BA,2025-03-21,candidate,2025-03-21T14:15:00+00:00,2025-03-21T14:10:00+00:00,2025-03-21T14:15:00+00:00,2025-03-21T14:15:00+00:00,174.16,174.24707999999998,172.572945,176.75828249999995,1.6741349999999784,2025-03-21T15:05:00+00:00,2025-03-21T15:00:00+00:00,176.75828249999995,176.66990335874996,2.42282335874998,1.4472090714010586,target,50.0,-0.014716829868865564,,False,9,18,executed,
BAC,2025-03-11,candidate,2025-03-11T14:10:00+00:00,2025-03-11T14:05:00+00:00,2025-03-11T14:10:00+00:00,2025-03-11T14:10:00+00:00,40.22,40.240109999999994,40.0798925,40.48043624999998,0.16021749999999457,2025-03-11T14:15:00+00:00,2025-03-11T14:10:00+00:00,40.0798925,40.059852553750005,-0.18025744624998907,-1.1250796339350893,stop,5.0,-0.1388286334056399,,False,8,8,executed,
CRWD,2025-03-11,candidate,2025-03-11T14:10:00+00:00,2025-03-11T14:05:00+00:00,2025-03-11T14:10:00+00:00,2025-03-11T14:10:00+00:00,325.25,325.412625,320.3978,332.93486249999995,5.014824999999973,2025-03-11T14:30:00+00:00,2025-03-11T14:25:00+00:00,320.3978,320.23760110000006,-5.175023899999928,-1.0319450628885267,stop,20.0,-0.20338243596981984,,False,8,11,executed,
CRWD,2025-03-25,candidate,2025-03-25T14:10:00+00:00,2025-03-25T14:05:00+00:00,2025-03-25T14:10:00+00:00,2025-03-25T14:10:00+00:00,389.85,390.044925,387.9251475,393.22459125,2.119777499999998,2025-03-25T14:25:00+00:00,2025-03-25T14:20:00+00:00,387.9251475,387.73118492625,-2.3137400737499547,-1.0915013833998886,stop,15.0,-0.02971821588051132,,False,8,10,executed,
HOOD,2025-03-11,candidate,2025-03-11T14:55:00+00:00,2025-03-11T14:50:00+00:00,2025-03-11T14:55:00+00:00,2025-03-11T14:55:00+00:00,37.13,37.148565,36.301442800000004,38.41924829999999,0.847122199999994,2025-03-11T17:25:00+00:00,2025-03-11T17:20:00+00:00,36.301442800000004,36.283292078600006,-0.8652729213999919,-1.021426331879861,stop,150.0,-0.27744510978043907,,False,17,46,executed,
INTC,2025-03-13,candidate,2025-03-13T14:05:00+00:00,2025-03-13T14:00:00+00:00,2025-03-13T14:05:00+00:00,2025-03-13T14:05:00+00:00,24.005,24.017002499999997,23.7329975,24.443009999999994,0.28400499999999695,2025-03-13T14:45:00+00:00,2025-03-13T14:40:00+00:00,23.7329975,23.72113100125,-0.29587149874999596,-1.0417827106917101,stop,40.0,-0.00969237252423095,,False,7,14,executed,
JNJ,2025-03-31,candidate,2025-03-31T14:30:00+00:00,2025-03-31T14:25:00+00:00,2025-03-31T14:30:00+00:00,2025-03-31T14:30:00+00:00,166.06,166.14302999999998,165.456955,167.17214249999995,0.6860749999999882,2025-03-31T16:40:00+00:00,2025-03-31T16:35:00+00:00,165.456955,165.3742265225,-0.7688034774999721,-1.1205822650584634,stop,130.0,-0.0044237062174283005,,False,12,37,executed,
META,2025-03-21,candidate,2025-03-21T14:15:00+00:00,2025-03-21T14:10:00+00:00,2025-03-21T14:15:00+00:00,2025-03-21T14:15:00+00:00,588.14,588.4340699999999,585.2959081,593.1413128499997,3.1381618999998864,2025-03-21T15:05:00+00:00,2025-03-21T15:00:00+00:00,593.1413128499997,592.8447421935748,4.4106721935748965,1.40549542506875,target,50.0,-0.12707273271475616,,False,9,18,executed,
META,2025-03-24,candidate,2025-03-24T14:15:00+00:00,2025-03-24T14:10:00+00:00,2025-03-24T14:15:00+00:00,2025-03-24T14:15:00+00:00,617.685,617.9938424999999,615.5211000500001,621.7029561749996,2.472742449999828,2025-03-24T15:05:00+00:00,2025-03-24T15:00:00+00:00,615.5211000500001,615.2133394999751,-2.7805030000248507,-1.1244612232159659,stop,50.0,-0.07966177791080517,,False,9,18,executed,
MSTR,2025-03-06,candidate,2025-03-06T15:05:00+00:00,2025-03-06T15:00:00+00:00,2025-03-06T15:05:00+00:00,2025-03-06T15:05:00+00:00,307.61,307.763805,300.00608500000004,319.4003849999999,7.757719999999949,2025-03-06T15:40:00+00:00,2025-03-06T15:35:00+00:00,319.4003849999999,319.2406848074999,11.476879807499927,1.47941402983093,target,35.0,0.17037936029440542,,False,7,13,executed,
MU,2025-03-12,candidate,2025-03-12T15:25:00+00:00,2025-03-12T15:20:00+00:00,2025-03-12T15:25:00+00:00,2025-03-12T15:25:00+00:00,94.47,94.517235,93.8427789,95.52891915000001,0.6744561000000004,2025-03-12T15:55:00+00:00,2025-03-12T15:50:00+00:00,95.52891915000001,95.48115469042502,0.9639196904250156,1.4291807731074193,target,30.0,-0.011748371248531394,,False,23,28,executed,
MU,2025-03-24,candidate,2025-03-24T15:20:00+00:00,2025-03-24T15:15:00+00:00,2025-03-24T15:20:00+00:00,2025-03-24T15:20:00+00:00,97.215,97.26360749999999,96.59140000000001,98.27191874999997,0.6722074999999847,2025-03-24T15:30:00+00:00,2025-03-24T15:25:00+00:00,96.59140000000001,96.54310430000001,-0.7205031999999818,-1.0718464164711017,stop,10.0,0.025846416746769216,,False,22,23,executed,
NFLX,2025-03-11,candidate,2025-03-11T14:45:00+00:00,2025-03-11T14:40:00+00:00,2025-03-11T14:45:00+00:00,2025-03-11T14:45:00+00:00,887.61,888.053805,880.25624,899.7501525,7.797564999999963,2025-03-11T15:45:00+00:00,2025-03-11T15:40:00+00:00,899.7501525,899.3002774237501,11.246472423750106,1.4423056971952346,target,60.0,-0.11545443420086474,,False,15,26,executed,
NFLX,2025-03-17,candidate,2025-03-17T14:05:00+00:00,2025-03-17T14:00:00+00:00,2025-03-17T14:05:00+00:00,2025-03-17T14:05:00+00:00,949.595,950.0697974999999,944.944755,957.7573612499998,5.1250424999999495,2025-03-17T14:15:00+00:00,2025-03-17T14:10:00+00:00,957.7573612499998,957.2784825693749,7.208685069374951,1.406561032298761,target,10.0,-0.04141510973321357,,False,7,8,executed,
NOW,2025-03-11,candidate,2025-03-11T14:10:00+00:00,2025-03-11T14:05:00+00:00,2025-03-11T14:10:00+00:00,2025-03-11T14:10:00+00:00,818.01,818.419005,812.67052775,827.0417208749999,5.748477249999951,2025-03-11T14:20:00+00:00,2025-03-11T14:15:00+00:00,812.67052775,812.264192486125,-6.154812513874958,-1.070685721836163,stop,10.0,-0.13956289795215968,,False,8,9,executed,
RDDT,2025-03-11,candidate,2025-03-11T14:10:00+00:00,2025-03-11T14:05:00+00:00,2025-03-11T14:10:00+00:00,2025-03-11T14:10:00+00:00,118.02,118.07900999999998,115.98103,121.22597999999995,2.0979799999999784,2025-03-11T14:20:00+00:00,2025-03-11T14:15:00+00:00,115.98103,115.923039485,-2.1559705149999786,-1.0276411190764454,stop,10.0,-0.313883051056991,,False,8,9,executed,
SPOT,2025-03-11,candidate,2025-03-11T14:10:00+00:00,2025-03-11T14:05:00+00:00,2025-03-11T14:10:00+00:00,2025-03-11T14:10:00+00:00,505.975,506.2279875,500.792015,514.3819462499999,5.435972499999991,2025-03-11T14:20:00+00:00,2025-03-11T14:15:00+00:00,500.792015,500.54161899250005,-5.686368507499935,-1.0460627803948501,stop,10.0,-0.19343431851449813,,False,8,9,executed,
TEM,2025-03-25,candidate,2025-03-25T14:45:00+00:00,2025-03-25T14:40:00+00:00,2025-03-25T14:45:00+00:00,2025-03-25T14:45:00+00:00,60.21,60.240105,59.2698976,61.6954161,0.9702073999999996,2025-03-25T14:50:00+00:00,2025-03-25T14:45:00+00:00,59.2698976,59.240262651200005,-0.9998423487999943,-1.0305449626543715,stop,5.0,0.05019579921680314,,False,15,15,executed,
TSLA,2025-03-11,candidate,2025-03-11T14:10:00+00:00,2025-03-11T14:05:00+00:00,2025-03-11T14:10:00+00:00,2025-03-11T14:10:00+00:00,232.3101,232.42625504999998,227.86942495,239.26150019999994,4.556830099999985,2025-03-11T14:25:00+00:00,2025-03-11T14:20:00+00:00,227.86942495,227.755490237525,-4.670764812474971,-1.0250030635276453,stop,15.0,-0.23093726534234427,,False,8,10,executed,
UNH,2025-03-31,candidate,2025-03-31T14:35:00+00:00,2025-03-31T14:30:00+00:00,2025-03-31T14:35:00+00:00,2025-03-31T14:35:00+00:00,523.06,523.3215299999999,521.538465,525.9961274999998,1.783064999999965,2025-03-31T15:20:00+00:00,2025-03-31T15:15:00+00:00,525.9961274999998,525.7331294362499,2.4115994362499578,1.3525022566479656,target,45.0,0.09310257705912071,,False,13,21,executed,
